in s,C1 in V
3.6302240E+00,4.9772E+00
3.6302908E+00,4.9878E+00
3.6303577E+00,4.9452E+00
3.6304246E+00,4.9027E+00
3.6304915E+00,4.9133E+00
3.6305584E+00,4.9027E+00
3.6306252E+00,4.9346E+00
3.6306921E+00,4.9133E+00
3.6307590E+00,4.9452E+00
3.6308259E+00,4.9027E+00
3.6308928E+00,4.9027E+00
3.6309596E+00,4.8920E+00
3.6310265E+00,4.9133E+00
3.6310934E+00,4.8814E+00
3.6311603E+00,4.8920E+00
3.6312272E+00,4.9133E+00
3.6312940E+00,4.9133E+00
3.6313609E+00,4.9239E+00
3.6314278E+00,4.9027E+00
3.6314947E+00,4.8494E+00
3.6315616E+00,4.8707E+00
3.6316284E+00,4.9878E+00
3.6316953E+00,4.9559E+00
3.6317622E+00,4.9772E+00
3.6318291E+00,4.9452E+00
3.6318960E+00,4.9985E+00
3.6319628E+00,4.9772E+00
3.6320297E+00,4.9027E+00
3.6320966E+00,4.9027E+00
3.6321635E+00,4.9239E+00
3.6322304E+00,4.9027E+00
3.6322972E+00,4.9027E+00
3.6323641E+00,4.9133E+00
3.6324310E+00,4.9772E+00
3.6324979E+00,4.9452E+00
3.6325648E+00,4.9772E+00
3.6326316E+00,4.9665E+00
3.6326985E+00,5.0197E+00
3.6327654E+00,5.0197E+00
3.6328323E+00,5.0730E+00
3.6328992E+00,5.0091E+00
3.6329660E+00,5.0517E+00
3.6330329E+00,5.0623E+00
3.6330998E+00,5.0623E+00
3.6331667E+00,5.0410E+00
3.6332336E+00,5.0836E+00
3.6333004E+00,5.0836E+00
3.6333673E+00,5.1368E+00
3.6334342E+00,5.1262E+00
3.6335011E+00,5.1475E+00
3.6335680E+00,5.1049E+00
3.6336348E+00,5.1262E+00
3.6337017E+00,5.1475E+00
3.6337686E+00,5.1368E+00
3.6338355E+00,5.1688E+00
3.6339024E+00,5.1901E+00
3.6339692E+00,5.1901E+00
3.6340361E+00,5.1901E+00
3.6341030E+00,5.2220E+00
3.6341699E+00,5.1901E+00
3.6342368E+00,5.2007E+00
3.6343036E+00,5.2220E+00
3.6343705E+00,5.2326E+00
3.6344374E+00,5.2326E+00
3.6345043E+00,5.2326E+00
3.6345712E+00,5.2539E+00
3.6346380E+00,5.2433E+00
3.6347049E+00,5.2539E+00
3.6347718E+00,5.2859E+00
3.6348387E+00,5.2752E+00
3.6349056E+00,5.2646E+00
3.6349724E+00,5.3071E+00
3.6350393E+00,5.2965E+00
3.6351062E+00,5.3071E+00
3.6351731E+00,5.3071E+00
3.6352400E+00,5.3178E+00
3.6353068E+00,5.3497E+00
3.6353737E+00,5.3497E+00
3.6354406E+00,5.3071E+00
3.6355075E+00,5.3391E+00
3.6355744E+00,5.3071E+00
3.6356412E+00,5.3604E+00
3.6357081E+00,5.3497E+00
3.6357750E+00,5.3178E+00
3.6358419E+00,5.3284E+00
3.6359088E+00,5.3817E+00
3.6359756E+00,5.3817E+00
3.6360425E+00,5.3604E+00
3.6361094E+00,5.3923E+00
3.6361763E+00,5.3817E+00
3.6362432E+00,5.3817E+00
3.6363100E+00,5.3923E+00
3.6363769E+00,5.3710E+00
3.6364438E+00,5.3817E+00
3.6365107E+00,5.4242E+00
3.6365776E+00,5.3923E+00
3.6366444E+00,5.3923E+00
3.6367113E+00,5.4242E+00
3.6367782E+00,5.4455E+00
3.6368451E+00,5.4349E+00
3.6369120E+00,5.4242E+00
3.6369788E+00,5.3923E+00
3.6370457E+00,5.4136E+00
3.6371126E+00,5.4242E+00
3.6371795E+00,5.4455E+00
3.6372464E+00,5.4136E+00
3.6373132E+00,5.4562E+00
3.6373801E+00,5.4242E+00
3.6374470E+00,5.4242E+00
3.6375139E+00,5.4562E+00
3.6375808E+00,5.4349E+00
3.6376476E+00,5.4775E+00
3.6377145E+00,5.4349E+00
3.6377814E+00,5.4562E+00
3.6378483E+00,5.4562E+00
3.6379152E+00,5.4668E+00
3.6379820E+00,5.4349E+00
3.6380489E+00,5.4668E+00
3.6381158E+00,5.4136E+00
3.6381827E+00,5.4455E+00
3.6382496E+00,5.4881E+00
3.6383164E+00,5.4562E+00
3.6383833E+00,5.4562E+00
3.6384502E+00,5.4242E+00
3.6385171E+00,5.4136E+00
3.6385840E+00,5.4775E+00
3.6386508E+00,5.4242E+00
3.6387177E+00,5.4562E+00
3.6387846E+00,5.4455E+00
3.6388515E+00,5.4349E+00
3.6389184E+00,5.4562E+00
3.6389852E+00,5.4136E+00
3.6390521E+00,5.4562E+00
3.6391190E+00,5.4242E+00
3.6391859E+00,5.4349E+00
3.6392528E+00,5.4136E+00
3.6393196E+00,5.4455E+00
3.6393865E+00,5.4455E+00
3.6394534E+00,5.4136E+00
3.6395203E+00,5.4136E+00
3.6395872E+00,5.4029E+00
3.6396540E+00,5.3817E+00
3.6397209E+00,5.3923E+00
3.6397878E+00,5.3710E+00
3.6398547E+00,5.4029E+00
3.6399216E+00,5.4136E+00
3.6399884E+00,5.4029E+00
3.6400553E+00,5.4029E+00
3.6401222E+00,5.3817E+00
3.6401891E+00,5.3710E+00
3.6402560E+00,5.3710E+00
3.6403228E+00,5.3391E+00
3.6403897E+00,5.3817E+00
3.6404566E+00,5.3071E+00
3.6405235E+00,5.3178E+00
3.6405904E+00,5.3178E+00
3.6406572E+00,5.3604E+00
3.6407241E+00,5.3071E+00
3.6407910E+00,5.2752E+00
3.6408579E+00,5.2965E+00
3.6409248E+00,5.3284E+00
3.6409916E+00,5.3071E+00
3.6410585E+00,5.3071E+00
3.6411254E+00,5.2859E+00
3.6411923E+00,5.3071E+00
3.6412592E+00,5.2539E+00
3.6413260E+00,5.2539E+00
3.6413929E+00,5.2539E+00
3.6414598E+00,5.1155E+00
3.6415267E+00,5.1368E+00
3.6415936E+00,5.0410E+00
3.6416604E+00,5.0410E+00
3.6417273E+00,5.0623E+00
3.6417942E+00,5.0623E+00
3.6418611E+00,5.0836E+00
3.6419280E+00,5.0836E+00
3.6419948E+00,5.0410E+00
3.6420617E+00,5.0410E+00
3.6421286E+00,5.0304E+00
3.6421955E+00,5.0517E+00
3.6422624E+00,5.0410E+00
3.6423292E+00,5.0197E+00
3.6423961E+00,5.0091E+00
3.6424630E+00,4.9985E+00
3.6425299E+00,4.9772E+00
3.6425968E+00,4.9985E+00
3.6426636E+00,4.9878E+00
3.6427305E+00,4.9985E+00
3.6427974E+00,4.9665E+00
3.6428643E+00,4.9559E+00
3.6429312E+00,4.9559E+00
3.6429980E+00,4.9772E+00
3.6430649E+00,4.9346E+00
3.6431318E+00,4.9452E+00
3.6431987E+00,4.9559E+00
3.6432656E+00,4.9133E+00
3.6433324E+00,4.9133E+00
3.6433993E+00,4.9239E+00
3.6434662E+00,4.9665E+00
3.6435331E+00,4.9239E+00
3.6436000E+00,4.9452E+00
3.6436668E+00,4.9133E+00
3.6437337E+00,4.9133E+00
3.6438006E+00,4.8920E+00
3.6438675E+00,4.9027E+00
3.6439344E+00,4.9133E+00
3.6440012E+00,4.8707E+00
3.6440681E+00,4.8814E+00
3.6441350E+00,4.8707E+00
3.6442019E+00,4.9027E+00
3.6442688E+00,4.9027E+00
3.6443356E+00,4.8920E+00
3.6444025E+00,4.9452E+00
3.6444694E+00,4.9133E+00
3.6445363E+00,4.8707E+00
3.6446032E+00,4.8814E+00
3.6446700E+00,4.8814E+00
3.6447369E+00,4.9239E+00
3.6448038E+00,4.8920E+00
3.6448707E+00,4.9346E+00
3.6449376E+00,4.9346E+00
3.6450044E+00,4.8814E+00
3.6450713E+00,4.8920E+00
3.6451382E+00,4.8920E+00
3.6452051E+00,4.9133E+00
3.6452720E+00,4.9133E+00
3.6453388E+00,4.9346E+00
3.6454057E+00,4.9772E+00
3.6454726E+00,4.9878E+00
3.6455395E+00,4.9452E+00
3.6456064E+00,4.9985E+00
3.6456732E+00,4.9239E+00
3.6457401E+00,4.9772E+00
3.6458070E+00,4.9452E+00
3.6458739E+00,4.9985E+00
3.6459408E+00,4.9665E+00
3.6460076E+00,4.9878E+00
3.6460745E+00,5.0091E+00
3.6461414E+00,5.0410E+00
3.6462083E+00,4.9878E+00
3.6462752E+00,5.0197E+00
3.6463420E+00,4.9878E+00
3.6464089E+00,5.0197E+00
3.6464758E+00,5.0623E+00
3.6465427E+00,5.0410E+00
3.6466096E+00,5.0836E+00
3.6466764E+00,5.0943E+00
3.6467433E+00,5.0517E+00
3.6468102E+00,5.0836E+00
3.6468771E+00,5.0943E+00
3.6469440E+00,5.1049E+00
3.6470108E+00,5.1262E+00
3.6470777E+00,5.1475E+00
3.6471446E+00,5.1155E+00
3.6472115E+00,5.1475E+00
3.6472784E+00,5.1581E+00
3.6473452E+00,5.1262E+00
3.6474121E+00,5.1794E+00
3.6474790E+00,5.1475E+00
3.6475459E+00,5.2007E+00
3.6476128E+00,5.2220E+00
3.6476796E+00,5.2326E+00
3.6477465E+00,5.2433E+00
3.6478134E+00,5.2539E+00
3.6478803E+00,5.2220E+00
3.6479472E+00,5.2646E+00
3.6480140E+00,5.2433E+00
3.6480809E+00,5.2646E+00
3.6481478E+00,5.2646E+00
3.6482147E+00,5.2646E+00
3.6482816E+00,5.2965E+00
3.6483484E+00,5.2965E+00
3.6484153E+00,5.2965E+00
3.6484822E+00,5.2965E+00
3.6485491E+00,5.3071E+00
3.6486160E+00,5.3284E+00
3.6486828E+00,5.3178E+00
3.6487497E+00,5.3071E+00
3.6488166E+00,5.3391E+00
3.6488835E+00,5.3391E+00
3.6489504E+00,5.3178E+00
3.6490172E+00,5.3284E+00
3.6490841E+00,5.3497E+00
3.6491510E+00,5.3391E+00
3.6492179E+00,5.3497E+00
3.6492848E+00,5.3817E+00
3.6493516E+00,5.3817E+00
3.6494185E+00,5.3817E+00
3.6494854E+00,5.3497E+00
3.6495523E+00,5.3710E+00
3.6496192E+00,5.3817E+00
3.6496860E+00,5.3817E+00
3.6497529E+00,5.4029E+00
3.6498198E+00,5.3710E+00
3.6498867E+00,5.3923E+00
3.6499536E+00,5.3923E+00
3.6500204E+00,5.4136E+00
3.6500873E+00,5.4349E+00
3.6501542E+00,5.4136E+00
3.6502211E+00,5.4029E+00
3.6502880E+00,5.4242E+00
3.6503548E+00,5.3923E+00
3.6504217E+00,5.4455E+00
3.6504886E+00,5.4029E+00
3.6505555E+00,5.4029E+00
3.6506224E+00,5.4242E+00
3.6506892E+00,5.4029E+00
3.6507561E+00,5.4029E+00
3.6508230E+00,5.4242E+00
3.6508899E+00,5.4242E+00
3.6509568E+00,5.4455E+00
3.6510236E+00,5.4242E+00
3.6510905E+00,5.4455E+00
3.6511574E+00,5.4349E+00
3.6512243E+00,5.4029E+00
3.6512912E+00,5.4242E+00
3.6513580E+00,5.4136E+00
3.6514249E+00,5.4562E+00
3.6514918E+00,5.4242E+00
3.6515587E+00,5.4562E+00
3.6516256E+00,5.3817E+00
3.6516924E+00,5.3923E+00
3.6517593E+00,5.3817E+00
3.6518262E+00,5.4242E+00
3.6518931E+00,5.3817E+00
3.6519600E+00,5.3923E+00
3.6520268E+00,5.3284E+00
3.6520937E+00,5.3710E+00
3.6521606E+00,5.3391E+00
3.6522275E+00,5.3710E+00
3.6522944E+00,5.3817E+00
3.6523612E+00,5.3497E+00
3.6524281E+00,5.3391E+00
3.6524950E+00,5.3710E+00
3.6525619E+00,5.3391E+00
3.6526288E+00,5.3391E+00
3.6526956E+00,5.3071E+00
3.6527625E+00,5.3284E+00
3.6528294E+00,5.3284E+00
3.6528963E+00,5.3284E+00
3.6529632E+00,5.3391E+00
3.6530300E+00,5.3178E+00
3.6530969E+00,5.3284E+00
3.6531638E+00,5.2752E+00
3.6532307E+00,5.2752E+00
3.6532976E+00,5.2646E+00
3.6533644E+00,5.2646E+00
3.6534313E+00,5.2859E+00
3.6534982E+00,5.2539E+00
3.6535651E+00,5.2646E+00
3.6536320E+00,5.2539E+00
3.6536988E+00,5.2220E+00
3.6537657E+00,5.1688E+00
3.6538326E+00,5.2220E+00
3.6538995E+00,5.2539E+00
3.6539664E+00,5.2220E+00
3.6540332E+00,5.2326E+00
3.6541001E+00,5.2220E+00
3.6541670E+00,5.1901E+00
3.6542339E+00,5.1901E+00
3.6543008E+00,5.2113E+00
3.6543676E+00,5.1901E+00
3.6544345E+00,5.2433E+00
3.6545014E+00,5.1475E+00
3.6545683E+00,5.1581E+00
3.6546352E+00,5.1581E+00
3.6547020E+00,5.2220E+00
3.6547689E+00,5.2007E+00
3.6548358E+00,5.1794E+00
3.6549027E+00,5.2113E+00
3.6549696E+00,5.1794E+00
3.6550364E+00,5.1901E+00
3.6551033E+00,5.1581E+00
3.6551702E+00,5.1475E+00
3.6552371E+00,5.1688E+00
3.6553040E+00,5.1155E+00
3.6553708E+00,5.1475E+00
3.6554377E+00,5.1581E+00
3.6555046E+00,5.1262E+00
3.6555715E+00,5.1155E+00
3.6556384E+00,5.0730E+00
3.6557052E+00,5.0943E+00
3.6557721E+00,5.0730E+00
3.6558390E+00,5.0517E+00
3.6559059E+00,5.0730E+00
3.6559728E+00,5.0623E+00
3.6560396E+00,5.0517E+00
3.6561065E+00,5.0410E+00
3.6561734E+00,4.9985E+00
3.6562403E+00,5.0410E+00
3.6563072E+00,5.0304E+00
3.6563740E+00,4.9985E+00
3.6564409E+00,5.0091E+00
3.6565078E+00,5.0091E+00
3.6565747E+00,5.0197E+00
3.6566416E+00,4.9985E+00
3.6567084E+00,4.9985E+00
3.6567753E+00,4.9985E+00
3.6568422E+00,4.9665E+00
3.6569091E+00,4.9985E+00
3.6569760E+00,4.9665E+00
3.6570428E+00,4.9452E+00
3.6571097E+00,4.9239E+00
3.6571766E+00,4.9665E+00
3.6572435E+00,4.9452E+00
3.6573104E+00,4.9346E+00
3.6573772E+00,4.9452E+00
3.6574441E+00,4.9559E+00
3.6575110E+00,4.9559E+00
3.6575779E+00,4.9133E+00
3.6576448E+00,4.9452E+00
3.6577116E+00,4.9665E+00
3.6577785E+00,4.9452E+00
3.6578454E+00,4.9559E+00
3.6579123E+00,4.9878E+00
3.6579792E+00,4.9665E+00
3.6580460E+00,4.9133E+00
3.6581129E+00,4.9772E+00
3.6581798E+00,4.9665E+00
3.6582467E+00,4.9985E+00
3.6583136E+00,5.0197E+00
3.6583804E+00,5.0304E+00
3.6584473E+00,5.0197E+00
3.6585142E+00,4.9985E+00
3.6585811E+00,5.0304E+00
3.6586480E+00,5.0517E+00
3.6587148E+00,5.0730E+00
3.6587817E+00,5.0517E+00
3.6588486E+00,5.0410E+00
3.6589155E+00,5.0517E+00
3.6589824E+00,5.0304E+00
3.6590492E+00,5.0517E+00
3.6591161E+00,5.0730E+00
3.6591830E+00,5.1049E+00
3.6592499E+00,5.1262E+00
3.6593168E+00,5.1262E+00
3.6593836E+00,5.1475E+00
3.6594505E+00,5.1262E+00
3.6595174E+00,5.1475E+00
3.6595843E+00,5.1475E+00
3.6596512E+00,5.1688E+00
3.6597180E+00,5.1794E+00
3.6597849E+00,5.1475E+00
3.6598518E+00,5.1688E+00
3.6599187E+00,5.1475E+00
3.6599856E+00,5.1581E+00
3.6600524E+00,5.1901E+00
3.6601193E+00,5.1794E+00
3.6601862E+00,5.1475E+00
3.6602531E+00,5.1901E+00
3.6603200E+00,5.2220E+00
3.6603868E+00,5.2326E+00
3.6604537E+00,5.2326E+00
3.6605206E+00,5.2326E+00
3.6605875E+00,5.2113E+00
3.6606544E+00,5.2433E+00
3.6607212E+00,5.2326E+00
3.6607881E+00,5.2539E+00
3.6608550E+00,5.2752E+00
3.6609219E+00,5.2859E+00
3.6609888E+00,5.2859E+00
3.6610556E+00,5.3284E+00
3.6611225E+00,5.2646E+00
3.6611894E+00,5.2646E+00
3.6612563E+00,5.2859E+00
3.6613232E+00,5.2965E+00
3.6613900E+00,5.2965E+00
3.6614569E+00,5.3071E+00
3.6615238E+00,5.2965E+00
3.6615907E+00,5.3178E+00
3.6616576E+00,5.2752E+00
3.6617244E+00,5.3391E+00
3.6617913E+00,5.3071E+00
3.6618582E+00,5.2752E+00
3.6619251E+00,5.3178E+00
3.6619920E+00,5.2965E+00
3.6620588E+00,5.3284E+00
3.6621257E+00,5.3284E+00
3.6621926E+00,5.3497E+00
3.6622595E+00,5.3710E+00
3.6623264E+00,5.3497E+00
3.6623932E+00,5.3497E+00
3.6624601E+00,5.3178E+00
3.6625270E+00,5.3710E+00
3.6625939E+00,5.3710E+00
3.6626608E+00,5.3710E+00
3.6627276E+00,5.3817E+00
3.6627945E+00,5.3817E+00
3.6628614E+00,5.3710E+00
3.6629283E+00,5.3817E+00
3.6629952E+00,5.3817E+00
3.6630620E+00,5.3817E+00
3.6631289E+00,5.4029E+00
3.6631958E+00,5.3923E+00
3.6632627E+00,5.3923E+00
3.6633296E+00,5.3923E+00
3.6633964E+00,5.4029E+00
3.6634633E+00,5.4029E+00
3.6635302E+00,5.4242E+00
3.6635971E+00,5.3923E+00
3.6636640E+00,5.4136E+00
3.6637308E+00,5.4136E+00
3.6637977E+00,5.3923E+00
3.6638646E+00,5.4242E+00
3.6639315E+00,5.4029E+00
3.6639984E+00,5.3923E+00
3.6640652E+00,5.4242E+00
3.6641321E+00,5.4136E+00
3.6641990E+00,5.4136E+00
3.6642659E+00,5.3923E+00
3.6643328E+00,5.4242E+00
3.6643996E+00,5.4242E+00
3.6644665E+00,5.4242E+00
3.6645334E+00,5.4029E+00
3.6646003E+00,5.3923E+00
3.6646672E+00,5.4242E+00
3.6647340E+00,5.4349E+00
3.6648009E+00,5.4242E+00
3.6648678E+00,5.4029E+00
3.6649347E+00,5.3817E+00
3.6650016E+00,5.4136E+00
3.6650684E+00,5.3923E+00
3.6651353E+00,5.3817E+00
3.6652022E+00,5.3923E+00
3.6652691E+00,5.3817E+00
3.6653360E+00,5.3497E+00
3.6654028E+00,5.2965E+00
3.6654697E+00,5.2326E+00
3.6655366E+00,5.2326E+00
3.6656035E+00,5.2539E+00
3.6656704E+00,5.2326E+00
3.6657372E+00,5.2113E+00
3.6658041E+00,5.2326E+00
3.6658710E+00,5.2007E+00
3.6659379E+00,5.2539E+00
3.6660048E+00,5.2326E+00
3.6660716E+00,5.2646E+00
3.6661385E+00,5.2752E+00
3.6662054E+00,5.2539E+00
3.6662723E+00,5.2646E+00
3.6663392E+00,5.2539E+00
3.6664060E+00,5.2646E+00
3.6664729E+00,5.2539E+00
3.6665398E+00,5.1581E+00
3.6666067E+00,5.1688E+00
3.6666736E+00,5.1581E+00
3.6667404E+00,5.1581E+00
3.6668073E+00,5.1901E+00
3.6668742E+00,5.1262E+00
3.6669411E+00,5.1155E+00
3.6670080E+00,5.1581E+00
3.6670748E+00,5.1794E+00
3.6671417E+00,5.1475E+00
3.6672086E+00,5.1581E+00
3.6672755E+00,5.1901E+00
3.6673424E+00,5.2007E+00
3.6674092E+00,5.1368E+00
3.6674761E+00,5.1581E+00
3.6675430E+00,5.2007E+00
3.6676099E+00,5.1688E+00
3.6676768E+00,5.1688E+00
3.6677436E+00,5.1368E+00
3.6678105E+00,5.1155E+00
3.6678774E+00,5.1155E+00
3.6679443E+00,5.1475E+00
3.6680112E+00,5.1581E+00
3.6680780E+00,5.1155E+00
3.6681449E+00,5.1368E+00
3.6682118E+00,5.1368E+00
3.6682787E+00,5.1155E+00
3.6683456E+00,5.0836E+00
3.6684124E+00,5.0943E+00
3.6684793E+00,5.0730E+00
3.6685462E+00,5.0517E+00
3.6686131E+00,5.0410E+00
3.6686800E+00,5.0836E+00
3.6687468E+00,5.0836E+00
3.6688137E+00,5.0517E+00
3.6688806E+00,5.0410E+00
3.6689475E+00,5.0410E+00
3.6690144E+00,5.0623E+00
3.6690812E+00,4.9985E+00
3.6691481E+00,5.0410E+00
3.6692150E+00,5.0091E+00
3.6692819E+00,5.0304E+00
3.6693488E+00,4.9985E+00
3.6694156E+00,4.9878E+00
3.6694825E+00,4.9239E+00
3.6695494E+00,4.9878E+00
3.6696163E+00,4.9878E+00
3.6696832E+00,4.9985E+00
3.6697500E+00,4.9878E+00
3.6698169E+00,5.0197E+00
3.6698838E+00,5.0091E+00
3.6699507E+00,4.9878E+00
3.6700176E+00,4.9772E+00
3.6700844E+00,4.9985E+00
3.6701513E+00,4.9559E+00
3.6702182E+00,4.9559E+00
3.6702851E+00,4.9133E+00
3.6703520E+00,4.9878E+00
3.6704188E+00,4.9452E+00
3.6704857E+00,4.9878E+00
3.6705526E+00,4.9772E+00
3.6706195E+00,4.9559E+00
3.6706864E+00,4.9878E+00
3.6707532E+00,4.9133E+00
3.6708201E+00,4.9452E+00
3.6708870E+00,4.9452E+00
3.6709539E+00,4.9346E+00
3.6710208E+00,4.9027E+00
3.6710876E+00,4.9027E+00
3.6711545E+00,4.9027E+00
3.6712214E+00,4.8814E+00
3.6712883E+00,4.9133E+00
3.6713552E+00,4.9133E+00
3.6714220E+00,4.9772E+00
3.6714889E+00,4.9346E+00
3.6715558E+00,4.9133E+00
3.6716227E+00,4.9878E+00
3.6716896E+00,4.9665E+00
3.6717564E+00,4.9985E+00
3.6718233E+00,4.9985E+00
3.6718902E+00,5.0197E+00
3.6719571E+00,4.9985E+00
3.6720240E+00,5.0197E+00
3.6720908E+00,4.9985E+00
3.6721577E+00,5.0304E+00
3.6722246E+00,5.0410E+00
3.6722915E+00,5.0091E+00
3.6723584E+00,5.0623E+00
3.6724252E+00,5.0091E+00
3.6724921E+00,5.0410E+00
3.6725590E+00,5.0517E+00
3.6726259E+00,5.0623E+00
3.6726928E+00,5.0943E+00
3.6727596E+00,5.0943E+00
3.6728265E+00,5.1155E+00
3.6728934E+00,5.0836E+00
3.6729603E+00,5.1262E+00
3.6730272E+00,5.1155E+00
3.6730940E+00,5.1368E+00
3.6731609E+00,5.1475E+00
3.6732278E+00,5.1475E+00
3.6732947E+00,5.1688E+00
3.6733616E+00,5.1901E+00
3.6734284E+00,5.1901E+00
3.6734953E+00,5.1901E+00
3.6735622E+00,5.2007E+00
3.6736291E+00,5.2220E+00
3.6736960E+00,5.2220E+00
3.6737628E+00,5.2326E+00
3.6738297E+00,5.2539E+00
3.6738966E+00,5.2539E+00
3.6739635E+00,5.2433E+00
3.6740304E+00,5.2646E+00
3.6740972E+00,5.2646E+00
3.6741641E+00,5.2646E+00
3.6742310E+00,5.3071E+00
3.6742979E+00,5.3071E+00
3.6743648E+00,5.2859E+00
3.6744316E+00,5.3071E+00
3.6744985E+00,5.3284E+00
3.6745654E+00,5.3284E+00
3.6746323E+00,5.3284E+00
3.6746992E+00,5.3284E+00
3.6747660E+00,5.3284E+00
3.6748329E+00,5.3710E+00
3.6748998E+00,5.3710E+00
3.6749667E+00,5.3604E+00
3.6750336E+00,5.3391E+00
3.6751004E+00,5.3497E+00
3.6751673E+00,5.3710E+00
3.6752342E+00,5.3497E+00
3.6753011E+00,5.4029E+00
3.6753680E+00,5.3817E+00
3.6754348E+00,5.3817E+00
3.6755017E+00,5.3710E+00
3.6755686E+00,5.4242E+00
3.6756355E+00,5.3923E+00
3.6757024E+00,5.4242E+00
3.6757692E+00,5.4349E+00
3.6758361E+00,5.3923E+00
3.6759030E+00,5.4136E+00
3.6759699E+00,5.3817E+00
3.6760368E+00,5.4242E+00
3.6761036E+00,5.4242E+00
3.6761705E+00,5.4242E+00
3.6762374E+00,5.4242E+00
3.6763043E+00,5.4562E+00
3.6763712E+00,5.4349E+00
3.6764380E+00,5.4242E+00
3.6765049E+00,5.4455E+00
3.6765718E+00,5.4349E+00
3.6766387E+00,5.4455E+00
3.6767056E+00,5.4029E+00
3.6767724E+00,5.4562E+00
3.6768393E+00,5.4455E+00
3.6769062E+00,5.4349E+00
3.6769731E+00,5.4562E+00
3.6770400E+00,5.4455E+00
3.6771068E+00,5.4455E+00
3.6771737E+00,5.4349E+00
3.6772406E+00,5.4455E+00
3.6773075E+00,5.4668E+00
3.6773744E+00,5.4242E+00
3.6774412E+00,5.4775E+00
3.6775081E+00,5.4242E+00
3.6775750E+00,5.4668E+00
3.6776419E+00,5.4562E+00
3.6777088E+00,5.4881E+00
3.6777756E+00,5.4349E+00
3.6778425E+00,5.4349E+00
3.6779094E+00,5.4775E+00
3.6779763E+00,5.4668E+00
3.6780432E+00,5.4242E+00
3.6781100E+00,5.4455E+00
3.6781769E+00,5.4349E+00
3.6782438E+00,5.4136E+00
3.6783107E+00,5.4029E+00
3.6783776E+00,5.4349E+00
3.6784444E+00,5.4242E+00
3.6785113E+00,5.4136E+00
3.6785782E+00,5.3604E+00
3.6786451E+00,5.3710E+00
3.6787120E+00,5.2965E+00
3.6787788E+00,5.1475E+00
3.6788457E+00,5.2646E+00
3.6789126E+00,5.3284E+00
3.6789795E+00,5.3923E+00
3.6790464E+00,5.2965E+00
3.6791132E+00,5.3817E+00
3.6791801E+00,5.1688E+00
3.6792470E+00,5.3391E+00
3.6793139E+00,5.2326E+00
3.6793808E+00,5.1901E+00
3.6794476E+00,5.2326E+00
3.6795145E+00,5.2326E+00
3.6795814E+00,5.2220E+00
3.6796483E+00,5.2220E+00
3.6797152E+00,5.2433E+00
3.6797820E+00,5.2752E+00
3.6798489E+00,5.1901E+00
3.6799158E+00,5.2433E+00
3.6799827E+00,5.2220E+00
3.6800496E+00,5.2220E+00
3.6801164E+00,5.2220E+00
3.6801833E+00,5.2539E+00
3.6802502E+00,5.2326E+00
3.6803171E+00,5.2113E+00
3.6803840E+00,5.2326E+00
3.6804508E+00,5.1901E+00
3.6805177E+00,5.1794E+00
3.6805846E+00,5.2113E+00
3.6806515E+00,5.1581E+00
3.6807184E+00,5.2220E+00
3.6807852E+00,5.1794E+00
3.6808521E+00,5.1688E+00
3.6809190E+00,5.1901E+00
3.6809859E+00,5.1581E+00
3.6810528E+00,5.1688E+00
3.6811196E+00,5.1901E+00
3.6811865E+00,5.1581E+00
3.6812534E+00,5.1688E+00
3.6813203E+00,5.1688E+00
3.6813872E+00,5.1475E+00
3.6814540E+00,5.1049E+00
3.6815209E+00,5.1475E+00
3.6815878E+00,5.1155E+00
3.6816547E+00,5.1368E+00
3.6817216E+00,5.0943E+00
3.6817884E+00,5.1262E+00
3.6818553E+00,5.0943E+00
3.6819222E+00,5.1368E+00
3.6819891E+00,5.1262E+00
3.6820560E+00,5.0623E+00
3.6821228E+00,5.0730E+00
3.6821897E+00,5.1155E+00
3.6822566E+00,5.0730E+00
3.6823235E+00,5.1049E+00
3.6823904E+00,5.0517E+00
3.6824572E+00,5.0623E+00
3.6825241E+00,5.0730E+00
3.6825910E+00,5.0943E+00
3.6826579E+00,5.0197E+00
3.6827248E+00,5.0517E+00
3.6827916E+00,5.0730E+00
3.6828585E+00,5.0304E+00
3.6829254E+00,5.0197E+00
3.6829923E+00,5.0091E+00
3.6830592E+00,4.9985E+00
3.6831260E+00,4.9985E+00
3.6831929E+00,4.9985E+00
3.6832598E+00,5.0410E+00
3.6833267E+00,4.9878E+00
3.6833936E+00,4.9878E+00
3.6834604E+00,5.0197E+00
3.6835273E+00,5.0197E+00
3.6835942E+00,5.0410E+00
3.6836611E+00,5.0197E+00
3.6837280E+00,5.0304E+00
3.6837948E+00,5.0304E+00
3.6838617E+00,5.0197E+00
3.6839286E+00,4.9985E+00
3.6839955E+00,5.1049E+00
3.6840624E+00,4.9878E+00
3.6841292E+00,5.0304E+00
3.6841961E+00,4.9772E+00
3.6842630E+00,5.0304E+00
3.6843299E+00,5.0197E+00
3.6843968E+00,5.0730E+00
3.6844636E+00,5.0304E+00
3.6845305E+00,5.0943E+00
3.6845974E+00,5.0943E+00
3.6846643E+00,5.0730E+00
3.6847312E+00,5.0304E+00
3.6847980E+00,5.0517E+00
3.6848649E+00,5.0410E+00
3.6849318E+00,5.0517E+00
3.6849987E+00,5.0410E+00
3.6850656E+00,5.0623E+00
3.6851324E+00,5.1049E+00
3.6851993E+00,5.0730E+00
